id,label,group,loco,prediction
1648,1,0,0.0,0.7926209
1651,1,1,-0.05906731,0.7649667
1652,1,0,0.0,0.95719576
1653,0,0,0.0,0.34561333
1655,1,1,-0.12332359,0.48836365
1657,1,1,-0.079331696,0.606616
1660,0,1,-0.08445737,0.06789987
1664,0,0,0.0,0.5833374
1667,0,0,0.0,0.5411607
1668,0,1,-0.11402413,0.021456044
1669,0,0,0.0,0.23151727
1670,0,1,-0.105763584,0.416387
1672,0,1,-0.092286795,0.15908661
1680,1,0,0.0,0.7481376
1681,1,1,-0.09797448,0.70526344
1682,1,0,0.0,0.7618183
1684,0,0,0.0,0.12798181
1686,0,1,0.00912033,0.0719465
1689,1,0,0.0,0.94281036
1691,0,0,0.0,0.37318358
1692,1,0,0.0,0.9049587
1698,1,0,0.0,0.33481452
1699,1,0,0.0,0.6642717
1700,1,1,-0.069963455,0.77110445
1702,0,1,-0.007513851,0.0027172717
1706,0,1,-0.14586464,0.47797164
1707,1,1,-0.06150019,0.59879845
1709,0,1,-0.043075465,0.014481323
1710,1,0,0.0,0.88428175
1711,1,0,0.0,0.9038603
1715,0,1,-0.06694819,0.17635483
1717,0,1,-0.1095016,0.5438692
1718,0,1,-0.07221495,0.015932
1719,1,1,-0.003896594,0.96745265
1727,1,1,-0.04449171,0.87866616
1729,1,1,-0.1600489,0.7429227
1730,1,1,-0.12510377,0.5063498
1733,0,0,0.0,0.55860215
1735,1,0,0.0,0.88428175
1736,0,1,0.1269941,0.43416357
1737,0,1,-0.012708129,0.008823065
1746,1,0,0.0,0.74826944
1749,1,0,0.0,0.99464625
1750,1,0,0.0,0.60372233
1752,0,0,0.0,0.9708111
1754,1,0,0.0,0.8208408
1755,0,1,0.1269941,0.43416357
1757,1,0,0.0,0.86308306
1760,0,0,0.0,0.5926998
1764,1,0,0.0,0.7180161
1768,1,1,0.00020289421,0.9489569
1770,1,1,-0.1020001,0.21522655
1774,1,0,0.0,0.5367847
1776,0,1,-0.15803087,0.28693733
1780,0,1,0.013473153,0.6286751
1781,1,0,0.0,0.7584105
1786,0,1,-0.23924775,0.101378486
1787,0,1,-0.06150019,0.59879845
1791,0,1,-0.1164865,0.11591021
1794,1,1,-0.08554208,0.64811134
1796,1,1,-0.15803087,0.28693733
1797,0,1,0.117407754,0.2782623
1800,0,1,-0.32076645,0.5176493
1801,1,1,0.15914986,0.5712556
1803,1,0,0.0,0.85152304
1805,0,1,-0.15224095,0.15340798
1806,0,0,0.0,0.5202357
1816,0,0,0.0,0.10600036
1817,1,1,0.14539467,0.3519941
1820,1,1,-0.22596693,0.60815084
1821,1,0,0.0,0.18553951
1822,1,0,0.0,0.6467081
1829,0,0,0.0,0.6177329
1830,0,1,-0.069447935,0.47171277
1834,1,0,0.0,0.66298527
1841,1,0,0.0,0.81383526
1844,0,0,0.0,0.5613627
1845,1,1,0.12442291,0.7500892
1847,1,1,-0.16531175,0.7601968
1848,1,0,0.0,0.8114716
1849,0,1,-0.14363997,0.23669781
1850,0,1,-0.022328258,0.4031397
1852,0,1,-0.016738668,0.16388072
1853,1,0,0.0,0.8520411
1854,1,1,-0.0680508,0.71679884
1859,1,1,0.015280485,0.8533653
1860,0,0,0.0,0.35698572
1861,0,1,-0.1061458,0.687105
1862,1,1,-0.07086772,0.766869
1863,0,1,-0.0017489791,0.6164784
1864,1,1,-0.15934414,0.71593547
1865,1,0,0.0,0.8229633
1868,0,1,-0.09737772,0.5355211
1869,1,0,0.0,0.9536281
1870,1,1,-0.1993964,0.38571903
1871,0,1,0.08062564,0.2888334
1872,1,1,-0.19374406,0.6270967
1874,1,0,0.0,0.5856837
1877,0,1,-0.1512292,0.29199255
1879,0,1,-0.07527089,0.5275783
1886,1,1,-0.2984561,0.40827724
1888,0,1,-0.12770301,0.27433977
1890,1,1,-0.1555705,0.6747674
1893,0,0,0.0,0.26489094
1894,1,1,-0.033563316,0.8168195
1895,0,1,-0.20825323,0.16367415
1897,0,0,0.0,0.34751025
1901,1,0,0.0,0.8545029
1904,1,1,-0.051606774,0.6143272
1906,1,0,0.0,0.76071703
1907,1,1,-0.12398067,0.3530789
1908,0,0,0.0,0.5411607
1909,1,0,0.0,0.9930779
1910,1,0,0.0,0.8562177
1913,1,1,-0.15803087,0.28693733
1914,0,1,-0.07527089,0.5275783
1915,0,1,-0.07667822,0.5160216
1917,1,0,0.0,0.9391091
1919,1,0,0.0,0.70823866
1923,0,0,0.0,0.3048253
1924,0,1,-0.1993964,0.38571903
1926,1,0,0.0,0.49276936
1927,1,1,-0.021801978,0.41454744
1930,1,0,0.0,0.9689867
1931,1,0,0.0,0.9472833
1938,0,0,0.0,0.89321566
1939,1,0,0.0,0.4449682
1941,1,1,-0.05222851,0.8398411
1942,1,0,0.0,0.815851
1943,1,1,-0.06150019,0.59879845
1945,1,1,-0.033123672,0.74976957
1948,1,0,0.0,0.79174286
1951,1,1,-0.16014978,0.18471408
1952,0,1,-0.1496566,0.3871873
1954,1,0,0.0,0.8271183
1957,1,0,0.0,0.86308306
1961,0,0,0.0,0.46453
1965,0,1,0.0052529797,0.11330592
1967,1,1,-0.053396165,0.74343073
1971,0,1,-0.17767137,0.557711
1972,1,0,0.0,0.9648677
1974,1,1,-0.039988577,0.672727
1976,0,0,0.0,0.059741315
1983,1,1,-0.11747497,0.6913048
1987,1,0,0.0,0.9071761
1990,1,1,-0.0032695532,0.6194205
1993,0,0,0.0,0.6509164
1994,0,0,0.0,0.25346473
1995,1,0,0.0,0.65318274
1999,1,1,-0.12269604,0.8245873
2002,0,0,0.0,0.5001442
2006,0,1,-0.07527089,0.5275783
2009,1,1,-0.14704812,0.41905576
2010,1,1,-0.033563316,0.8168195
2014,1,0,0.0,0.86308306
2024,0,0,0.0,0.49377504
2026,1,1,-0.09748024,0.35003507
2027,0,1,-0.079331696,0.606616
2029,1,1,-0.16570723,0.5999398
2034,1,0,0.0,0.7752133
2035,1,1,0.009480894,0.6603973
2037,1,1,-0.029853344,0.7753873
2042,1,1,0.017358363,0.8231022
2045,1,0,0.0,0.30355093
2048,0,1,-0.115058586,0.030255657
2051,0,0,0.0,0.66298527
2052,1,0,0.0,0.76564705
2053,0,1,-0.09737772,0.5355211
2054,1,0,0.0,0.72237676
2055,0,1,-0.04251777,0.023502331
2056,1,1,-0.033201694,0.31802943
2057,0,1,-0.0292058,0.004453749
2058,0,1,-0.1993964,0.38571903
2061,1,1,-0.040125012,0.6232007
2062,1,1,-0.004999757,0.9676926
2064,0,1,-0.34763888,0.26561454
2065,1,0,0.0,0.8303379
2066,1,0,0.0,0.64529216
2069,1,1,-0.0768916,0.52683073
2070,0,1,-0.18262851,0.61798376
2071,0,1,-0.0653297,0.02864327
2075,0,0,0.0,0.3646742
2076,0,1,0.07513556,0.35450965
2077,0,1,-0.08007884,0.73949975
2078,0,0,0.0,0.628167
2079,1,1,-0.22212893,0.50168747
2083,0,1,-0.17448884,0.092818625
2087,0,1,-0.13171461,0.2976275
2089,1,1,-0.049883306,0.70293987
2090,1,1,0.15914986,0.5712556
2093,1,0,0.0,0.81785756
2094,1,1,-0.20108354,0.5571847
2095,1,0,0.0,0.9217319
2096,0,0,0.0,0.24228854
2098,1,0,0.0,0.9485167
2099,1,1,0.12442291,0.7500892
2100,1,0,0.0,0.9472833
2101,1,0,0.0,0.0777767
2103,1,1,-0.09092659,0.575749
2107,0,1,-0.0768916,0.52683073
2109,0,0,0.0,0.6509164
2110,0,1,-0.08201871,0.11035786
2111,1,1,-0.07086772,0.766869
2113,0,1,-0.06860179,0.0554753
2115,1,0,0.0,0.9472833
2116,0,1,-0.15592849,0.6480205
2121,1,1,0.1075571,0.3283973
2123,0,0,0.0,0.7410975
2125,1,0,0.0,0.29669884
2128,1,1,-0.0524666,0.28717148
2129,1,1,-0.1993964,0.38571903
2130,1,0,0.0,0.9386458
2131,0,1,-0.11373031,0.709233
2134,0,1,-0.29092512,0.21330675
2138,0,1,-0.009193899,0.0038829586
2140,1,0,0.0,0.9744441
2141,1,0,0.0,0.791808
2143,1,0,0.0,0.5589813
2147,1,1,-0.073360026,0.58962524
2148,0,1,-0.027573038,0.019571755
2149,1,1,-0.06421769,0.64996934
2150,0,1,-0.043716818,0.38709503
2151,1,0,0.0,0.5833374
2152,1,1,-0.06267315,0.5574156
2153,0,1,-0.08201871,0.11035786
2156,0,0,0.0,0.839321
2157,1,1,0.047456607,0.26459852
2159,1,0,0.0,0.94606256
2161,1,0,0.0,0.8377367
2162,1,1,-0.06815481,0.82207274
2163,1,0,0.0,0.724299
2165,1,1,-0.060605407,0.92264247
2166,0,1,0.03269954,0.13574232
2169,1,0,0.0,0.7085335
2170,0,1,-0.16555128,0.19143444
2171,0,1,-0.12398067,0.3530789
2176,1,0,0.0,0.8643894
2178,1,1,-0.0524666,0.28717148
2179,1,1,-0.4941296,0.24107446
2181,0,1,-0.024515664,0.0050045014
2182,0,1,0.22562543,0.5191135
2183,1,1,-0.13147652,0.80788517
2184,0,0,0.0,0.09774614
2186,1,0,0.0,0.8047428
2188,1,1,-0.13263991,0.42848715
2193,1,0,0.0,0.07336798
2194,1,1,-0.19408393,0.547376
2195,0,1,-0.056950897,0.027502468
2196,1,1,-0.270991,0.4487507
2198,1,0,0.0,0.92560273
2201,1,0,0.0,0.9690336
2205,0,1,0.15914986,0.5712556
2206,0,1,-0.13783681,0.682099
2207,0,1,-0.07984367,0.32830754
2208,0,1,-0.10054606,0.54783976
2211,0,1,-0.077013455,0.05544334
2215,0,1,-0.08201871,0.11035786
2216,1,1,-0.17767137,0.557711
2217,1,0,0.0,0.5635773
2218,1,1,0.2208435,0.7199128
2220,1,1,-0.39116266,0.3455622
2221,1,0,0.0,0.9592285
2222,1,1,-0.12951392,0.8442414
2224,0,0,0.0,0.17284031
2226,0,0,0.0,0.70288414
2228,1,1,-0.0660383,0.12337761
2231,0,1,-0.042739164,0.010241702
2233,0,0,0.0,0.19727027
2235,0,0,0.0,0.35123113
2236,1,1,-0.084602475,0.5435645
2237,0,1,-0.113811165,0.14153242
2239,0,0,0.0,0.16018508
2240,0,1,-0.115498126,0.06605855
2245,0,0,0.0,0.9515951
2246,0,1,-0.16555128,0.19143444
2247,0,1,-0.14336984,0.16614
2248,0,1,0.12594283,0.45497614
2250,0,1,-0.030200351,0.00508437
2256,1,0,0.0,0.9660347
2258,0,0,0.0,0.15901805
2259,1,1,-0.12262952,0.5939429
2261,1,1,-0.016460061,0.9281262
2262,1,1,-0.09737772,0.5355211
2268,0,0,0.0,0.06680778
2274,1,0,0.0,0.8088498
2277,0,0,0.0,0.21427497
2278,1,0,0.0,0.9923792
2279,0,1,-0.27162468,0.52078515
2283,0,1,-0.08494179,0.034550983
2284,1,0,0.0,0.85700744
2285,1,1,0.03613448,0.29041094
2287,0,1,-0.074801564,0.01139112
2289,0,0,0.0,0.021250175
2290,1,1,-0.051606774,0.6143272
2291,1,0,0.0,0.99071586
2292,1,0,0.0,0.8520411
2293,1,0,0.0,0.8499014
2294,1,0,0.0,0.60372233
2297,0,0,0.0,0.05502285
2299,0,0,0.0,0.4475153
2300,0,0,0.0,0.43512204
2303,1,0,0.0,0.9316246
2306,1,0,0.0,0.985444
2307,0,0,0.0,0.45377073
2310,1,1,-0.06993359,0.5402928
2316,1,0,0.0,0.9832479
2317,0,1,-0.08902484,0.124586865
2318,0,0,0.0,0.6028492
2320,1,1,0.04248184,0.3673914
2321,0,1,-0.028657615,0.26029986
2322,0,1,-0.017570658,0.0068940893
2326,0,1,-0.018881433,0.009682362
2327,0,1,-0.29748392,0.25512797
2329,0,1,-0.038375814,0.0052287425
2332,1,0,0.0,0.948754
2335,0,1,-0.10640845,0.41488418
2336,0,1,-0.10959575,0.029729152
2342,0,1,-0.036071107,0.06992925
2343,1,0,0.0,0.9574348
2344,0,1,0.08882408,0.26645482
2349,0,1,-0.08807111,0.7121022
2350,0,1,0.0017694235,0.3305109
2352,1,1,-0.09163207,0.87323564
2353,1,0,0.0,0.9536281
2354,1,1,-0.06150019,0.59879845
2355,1,1,-0.069447935,0.47171277
2356,1,0,0.0,0.7187288
2361,1,0,0.0,0.86024827
2363,1,0,0.0,0.68373054
2365,1,0,0.0,0.82403404
2370,1,1,0.11508423,0.8331003
2371,1,0,0.0,0.8349421
2372,0,1,-0.124275446,0.68043435
2374,1,1,-0.1496566,0.3871873
2376,0,1,-0.05405355,0.009899209
2382,0,1,-0.02536172,0.012268104
2385,0,1,-0.014741259,0.027923437
2386,1,1,-0.05222851,0.8398411
2387,0,0,0.0,0.4449682
2389,1,1,-0.11894661,0.648532
2390,0,1,-0.014974534,0.0026954121
2392,1,1,-0.10213059,0.12808633
2393,1,1,-0.07527089,0.5275783
2394,0,0,0.0,0.7000482
2396,1,0,0.0,0.9916609
2398,1,0,0.0,0.9515951
2400,0,1,-0.0859559,0.0595824
2401,1,1,-0.13327354,0.666006
2402,0,1,-0.13529088,0.18142416
2405,1,1,0.1269941,0.43416357
2406,1,1,0.0045327544,0.9853086
2408,1,0,0.0,0.9356822
2411,0,1,0.056880355,0.35017234
2412,1,0,0.0,0.09779493
2418,1,0,0.0,0.8047098
2420,1,0,0.0,0.89206964
2422,1,1,-0.004199326,0.5736487
2425,0,0,0.0,0.40904954
2427,0,1,-0.06370911,0.13892724
2429,1,0,0.0,0.7168328
2430,1,1,-0.33505243,0.35850126
2431,1,0,0.0,0.2513734
2432,1,1,-0.049883306,0.70293987
2442,0,1,-0.035618674,0.022520896
2444,0,1,-0.2902313,0.6137687
2445,0,1,-0.056057245,0.32680318
2446,1,0,0.0,0.60372233
2448,0,1,-0.15803087,0.28693733
2451,1,0,0.0,0.9923808
2453,0,0,0.0,0.5456757
2456,0,0,0.0,0.24330302
2459,0,1,-0.11373031,0.709233
2460,1,0,0.0,0.9092322
2464,0,1,-0.35314944,0.17974094
2465,0,1,-0.15910327,0.61611
2467,0,1,-0.06726679,0.4692752
2474,0,1,-0.07006088,0.40285802
2476,0,1,-0.080644235,0.018047648
2477,0,0,0.0,0.073469415
2478,1,1,-0.05086112,0.67151564
2479,0,1,-0.05576907,0.08413769
2480,1,1,-0.08547509,0.7192677
2482,1,1,-0.07667881,0.78640425
2484,1,0,0.0,0.96901
2485,1,1,0.12969539,0.6036903
2486,0,0,0.0,0.14791878
2487,0,1,-0.051606774,0.6143272
2488,1,0,0.0,0.9649048
2490,0,1,-0.057019457,0.18554734
2493,0,0,0.0,0.20659943
2494,0,1,0.049665898,0.18217173
2495,0,0,0.0,0.4449682
2498,1,0,0.0,0.83846384
2499,0,0,0.0,0.7836374
2501,1,1,-0.07527089,0.5275783
2503,0,1,0.20203727,0.3494484
2504,1,0,0.0,0.56112707
2507,0,1,-0.23928492,0.22687699
2509,0,1,-0.16555128,0.19143444
2512,0,1,-0.012953414,0.0053853337
2513,0,1,-0.042107612,0.007502893
2514,0,1,-0.010250107,0.0037763838
2515,0,1,-0.18655273,0.03595889
2516,1,1,-0.07352486,0.49217263
2519,0,1,-0.0058642114,0.0010393487
2521,0,1,0.15638036,0.43804955
2523,1,1,-0.04457079,0.015197554
2525,1,0,0.0,0.78289324
2526,1,0,0.0,0.97608227
2529,1,1,-0.029853344,0.7753873
2530,0,1,-0.1993964,0.38571903
2532,0,1,-0.082482584,0.032611206
2533,0,0,0.0,0.7172355
2534,1,0,0.0,0.82403404
2536,0,1,-0.22840592,0.051298495
2537,1,1,0.15100408,0.81420654
2538,1,0,0.0,0.9904356
2540,1,0,0.0,0.4449682
2541,1,0,0.0,0.839321
2543,0,1,-0.017124653,0.0038049207
2544,0,0,0.0,0.49029246
2546,1,1,-0.0015403032,0.9644944
2548,0,1,-0.039988577,0.672727
2549,1,1,-0.034545362,0.952302
2554,1,0,0.0,0.4642002
2556,0,1,-0.0768916,0.52683073
2560,0,0,0.0,0.4449682
2561,0,0,0.0,0.4936254
2566,0,1,-0.1337812,0.57117736
2567,0,0,0.0,0.8752796
2568,0,1,-0.19960025,0.35024336
2569,1,0,0.0,0.80524063
2571,0,1,-0.113811165,0.14153242
2572,0,1,0.16251242,0.51460963
2573,0,0,0.0,0.39247182
2574,0,0,0.0,0.31722665
2575,0,0,0.0,0.6662295
2576,0,0,0.0,0.34486386
2579,1,1,-0.075712085,0.79003084
2580,1,0,0.0,0.96029854
2583,1,0,0.0,0.40206975
2584,0,1,-0.07617333,0.0998904
2586,1,0,0.0,0.8487751
2591,0,1,-0.08937344,0.09500553
2592,1,0,0.0,0.8503828
2593,0,1,0.07795636,0.19054829
2594,1,1,-0.05906731,0.7649667
2602,1,1,-0.07449949,0.6097946
2604,0,1,0.09035212,0.4465438
2606,0,1,-0.08666089,0.0432018
2607,1,0,0.0,0.9753583
2608,1,1,-0.029853344,0.7753873
2609,0,1,-0.07120254,0.028950775
2610,1,1,-0.06972474,0.85218143
2611,1,1,0.20810276,0.7502992
2613,1,0,0.0,0.8047098
2614,1,0,0.0,0.27011746
2615,1,1,-0.007849574,0.94813937
2618,0,1,-0.00809559,0.003414393
2619,1,1,-0.043716818,0.38709503
2620,0,1,-0.04431998,0.034182206
2621,0,0,0.0,0.65357167
2623,1,1,-0.057019457,0.18554734
2624,1,1,-0.08215445,0.81257254
2630,0,1,-0.0757427,0.09087207
2632,1,0,0.0,0.88250697
2633,0,1,-0.13572745,0.22162537
2634,0,0,0.0,0.13230032
2637,0,0,0.0,0.17758738
2638,1,0,0.0,0.6328988
2639,1,1,-0.11776912,0.6864502
2643,1,0,0.0,0.6859477
2644,1,0,0.0,0.8072597
2649,1,0,0.0,0.97836816
2650,1,1,-0.07043266,0.77225506
2651,1,1,-0.297579,0.62714136
2654,0,1,-0.14146313,0.4891235
2655,1,1,-0.07527089,0.5275783
2656,1,0,0.0,0.96029854
2658,1,0,0.0,0.69975257
2664,0,1,0.0031377077,0.6888777
2667,0,0,0.0,0.66029865
2668,1,0,0.0,0.51434845
2671,0,1,0.03613448,0.29041094
2672,0,1,-0.18500769,0.12875277
2673,1,1,-0.105763584,0.416387
2676,1,0,0.0,0.6483858
2677,0,0,0.0,0.3277057
2678,1,1,-0.1496566,0.3871873
2679,1,0,0.0,0.94737643
2680,0,1,-0.049883306,0.70293987
2681,1,1,-0.08547509,0.7192677
2682,1,1,-0.06459355,0.5732094
2683,1,0,0.0,0.9536281
2685,0,1,-0.038069814,0.12094824
2687,1,0,0.0,0.9904522
2688,1,1,-0.0017489791,0.6164784
2689,1,1,0.13351738,0.6586028
2690,1,0,0.0,0.6967319
2691,1,1,-0.029154897,0.9612973
2696,1,1,-0.0700717,0.609865
2698,1,0,0.0,0.9708111
2700,1,1,-0.07527089,0.5275783
2703,0,1,-0.1455819,0.7106358
2704,1,1,-0.049883306,0.70293987
2708,0,1,-0.23928492,0.22687699
2711,1,0,0.0,0.714187
2713,1,0,0.0,0.7508193
2716,0,0,0.0,0.39752993
2718,1,1,-0.02364391,0.76387763
2719,1,1,-0.105763584,0.416387
2723,0,1,-0.15224095,0.15340798
2724,1,0,0.0,0.93172187
2732,0,1,-0.018266164,0.024862744
2735,0,1,-0.09355882,0.03782855
2737,0,1,-0.11193714,0.074905075
2745,0,0,0.0,0.78289324
2746,1,0,0.0,0.88038003
2748,1,0,0.0,0.9472833
2749,0,1,-0.17079958,0.31608745
2750,0,1,-0.13344729,0.56411105
2752,0,0,0.0,0.96881247
2753,0,1,-0.1392575,0.21737157
2754,0,0,0.0,0.6708655
2758,1,1,-0.05086112,0.67151564
2759,0,0,0.0,0.34561333
2760,0,1,-0.15665466,0.6342928
2762,0,1,-0.045079134,0.033198513
2764,1,0,0.0,0.908701
2765,1,1,0.18364453,0.7661487
2766,0,1,-0.0757427,0.09087207
2767,1,0,0.0,0.98588353
2771,1,0,0.0,0.81914127
2772,0,1,-0.1229167,0.2186918
2773,0,1,-0.17974484,0.34066033
2775,0,0,0.0,0.103802375
2776,0,0,0.0,0.33333337
2777,1,1,-0.10481763,0.6434518
2780,1,0,0.0,0.9922212
2782,0,1,-0.08917962,0.029509764
2786,1,1,-0.038838625,0.6696949
2787,0,1,-0.10638547,0.7249472
2788,1,0,0.0,0.95669544
2790,1,0,0.0,0.94249934
2792,0,1,-0.16857207,0.3106443
2793,0,1,-0.1522999,0.045333445
2794,1,0,0.0,0.60556066
2797,1,1,-0.05222851,0.8398411
2800,0,1,-0.10232353,0.5966904
2802,1,0,0.0,0.94249934
2804,1,1,-0.21584229,0.15943031
2809,1,1,-0.0768916,0.52683073
2814,1,0,0.0,0.7303021
2817,0,0,0.0,0.577848
2819,0,1,-0.06150019,0.59879845
2820,1,0,0.0,0.9939732
2821,1,0,0.0,0.60114783
2825,1,0,0.0,0.5221506
2828,0,1,0.05496201,0.38977653
2830,1,1,-0.086869776,0.7956372
2837,1,1,-0.07704109,0.88039356
2841,0,0,0.0,0.22834958
2842,1,1,-0.07527089,0.5275783
2843,1,0,0.0,0.9308357
2845,0,0,0.0,0.44299245
2846,1,0,0.0,0.8314386
2848,0,0,0.0,0.6328988
2852,0,1,-0.05086112,0.67151564
2854,0,1,-0.0064759897,0.0028157495
2855,1,1,0.13869601,0.72180724
2856,0,1,-0.09742802,0.09653159
2857,0,1,-0.09278697,0.32941332
2859,0,0,0.0,0.14133292
2860,1,1,-0.11373031,0.709233
2862,0,1,-0.004050076,0.5418902
2864,1,1,0.04640594,0.4962035
2865,1,1,-0.11116198,0.21654373
2867,1,0,0.0,0.72237676
2870,0,1,-0.1512292,0.29199255
2871,0,1,-0.15803087,0.28693733
2873,0,0,0.0,0.017669946
2874,1,1,-0.16471523,0.6702269
2875,0,1,-0.03748796,0.03123611
2879,1,0,0.0,0.8377367
2880,1,0,0.0,0.7481376
2883,0,1,-0.014854344,0.0046365703
2885,0,1,-0.05850277,0.024826763
2886,0,1,-0.08445737,0.06789987
2887,1,1,-0.033563316,0.8168195
2892,1,1,-0.0028793812,0.95741916
2893,0,1,-0.09748024,0.35003507
2897,0,0,0.0,0.7085335
2898,1,0,0.0,0.6708655
2900,0,1,-0.10308321,0.12526637
2901,0,1,-0.09742802,0.09653159
2902,1,0,0.0,0.94249934
2907,0,1,-0.08201871,0.11035786
2908,0,1,-0.0768916,0.52683073
2910,1,0,0.0,0.92550856
2913,0,1,-0.079350114,0.034689672
2914,0,1,-0.03973514,0.6770977
2915,1,0,0.0,0.81943953
2917,1,0,0.0,0.48641992
2922,0,1,-0.43175888,0.3170725
2926,1,1,-0.0768916,0.52683073
2927,0,1,0.09035212,0.4465438
2928,1,1,-0.20108354,0.5571847
2929,1,0,0.0,0.6028492
2930,0,1,-0.1785378,0.14696659
2931,1,1,-0.09162384,0.75827754
2932,1,1,-0.15665466,0.6342928
2933,0,1,-0.09317735,0.07693188
2934,1,1,-0.06459355,0.5732094
2935,1,0,0.0,0.99382955
2936,1,1,-0.004199326,0.5736487
2937,0,0,0.0,0.58511543
2938,1,1,-0.004199326,0.5736487
2939,0,1,-0.0009624176,0.01955029
2943,1,0,0.0,0.8087798
2946,1,0,0.0,0.63780296
2951,1,1,-0.05086112,0.67151564
2952,1,1,-0.07527089,0.5275783
2954,1,0,0.0,0.4449682
2955,1,1,-0.082084835,0.72517484
2956,0,0,0.0,0.36286756
2959,0,1,-0.120696664,0.5302105
2961,0,1,-0.06421769,0.64996934
2962,1,1,-0.14843333,0.7481906
2963,1,0,0.0,0.724299
2964,1,0,0.0,0.47705957
2968,1,1,-0.13315606,0.43434304
2969,1,0,0.0,0.9636034
2972,1,1,-0.06728226,0.83335847
2974,0,1,-0.31454328,0.47357658
2976,0,1,-0.16857207,0.3106443
2979,0,1,-0.052399904,0.16209659
2982,0,1,-0.10625172,0.51231056
2983,1,0,0.0,0.49321115
2984,1,1,-0.43175888,0.3170725
2985,1,0,0.0,0.9006407
2988,1,0,0.0,0.95694774
2990,1,0,0.0,0.96881247
2991,1,1,-0.09558439,0.7710336
2992,1,1,-0.0728938,0.7816091
2997,0,1,-0.005036981,0.0020639445
3003,1,1,-0.09940332,0.691249
3004,0,1,-0.055265814,0.11918983
3005,0,1,-0.16555128,0.19143444
3010,1,0,0.0,0.9922212
3014,0,1,-0.12398067,0.3530789
3015,1,0,0.0,0.9049587
3019,1,0,0.0,0.96901
3020,0,1,-0.21041822,0.50781476
3021,0,1,-0.045002624,0.13512585
3022,0,1,-0.23004958,0.41308036
3023,0,1,-0.038490787,0.013311557
3025,0,1,-0.18159342,0.5184548
3027,1,1,-0.13523072,0.4724899
3029,0,1,-0.11747497,0.6913048
3031,0,0,0.0,0.25427645
3032,1,1,-0.017823283,0.060187776
3034,1,1,0.07749778,0.82618
3035,1,0,0.0,0.30564892
3036,1,1,0.020175338,0.8380329
3039,1,0,0.0,0.716401
3040,1,1,-0.004891634,0.9573594
3041,1,0,0.0,0.91885513
3042,1,1,-0.049825966,0.42935959
3046,1,1,-0.10640845,0.41488418
3051,1,1,-0.07173294,0.9043493
3053,1,1,-0.27162468,0.52078515
3055,1,1,-0.062224805,0.85861707
3056,1,1,-0.05086112,0.67151564
3057,0,1,-0.15224095,0.15340798
3058,0,1,-0.029853344,0.7753873
3064,1,0,0.0,0.8643894
3066,1,1,0.14969975,0.5830626
3067,0,1,-0.12365011,0.027480565
3068,0,1,-0.023785025,0.049570262
3069,1,0,0.0,0.716401
3074,1,0,0.0,0.724299
3078,1,0,0.0,0.7486822
3081,1,1,-0.03194332,0.6149723
3084,1,1,-0.109665334,0.5743857
3085,0,1,-0.15803087,0.28693733
3087,0,1,-0.08792031,0.55878776
3089,1,1,0.15914986,0.5712556
3090,0,1,-0.06459355,0.5732094
3093,0,0,0.0,0.2816692
3094,0,1,-0.039458536,0.01375828
3096,1,1,-0.0017604232,0.97014093
3101,1,1,-0.08331001,0.6136153
3107,1,0,0.0,0.9574834
3110,1,0,0.0,0.5368439
3112,0,1,-0.11040127,0.64165074
3116,0,1,-0.105763584,0.416387
3117,0,1,-0.07617333,0.0998904
3118,1,1,-0.14546287,0.6703881
3122,1,0,0.0,0.85065615
3129,1,1,-0.004891634,0.9573594
3134,1,1,-0.12332359,0.48836365
3136,1,0,0.0,0.81785756
3137,0,0,0.0,0.83135617
3138,0,1,-0.035632864,0.020450326
3145,0,1,0.07513556,0.35450965
3152,0,0,0.0,0.24245092
3153,1,0,0.0,0.6859477
3156,1,0,0.0,0.6623204
3157,1,0,0.0,0.66029865
3158,0,1,-0.004050076,0.5418902
3159,1,0,0.0,0.8087798
3160,0,1,-0.12398067,0.3530789
3162,0,0,0.0,0.25346473
3163,1,0,0.0,0.9308357
3164,0,1,-0.05994289,0.015485193
3165,0,0,0.0,0.81943953
3166,1,0,0.0,0.58511543
3168,0,1,-0.23304108,0.06882101
3169,1,0,0.0,0.9832479
3170,0,1,0.15100408,0.81420654
3175,1,0,0.0,0.9390129
3176,0,1,-0.08906394,0.6140408
3178,0,0,0.0,0.12103974
3181,0,0,0.0,0.6028492
3182,0,1,-0.09278697,0.32941332
3183,1,1,-0.09940332,0.691249
3190,1,1,-0.06150019,0.59879845
3191,1,1,-0.08399594,0.61297077
3192,1,0,0.0,0.88428175
3200,1,1,-0.0919466,0.6244544
3203,0,0,0.0,0.30716947
3205,1,0,0.0,0.83846384
3206,0,1,-0.05793105,0.12530285
3208,1,1,0.090558946,0.80895805
3209,0,1,-0.08201871,0.11035786
3212,0,1,-0.05086112,0.67151564
3215,1,0,0.0,0.97793293
3217,1,0,0.0,0.6509164
3223,0,0,0.0,0.33775374
3225,0,1,-0.1993964,0.38571903
3226,0,1,-0.058924824,0.47305635
3227,0,0,0.0,0.8047428
3229,0,0,0.0,0.46453
3230,1,1,-0.005448997,0.449918
3232,1,1,-0.10506487,0.7460781
3236,0,1,-0.08838559,0.04508879
3237,1,0,0.0,0.9393617
3240,0,1,-0.019422904,0.047384873
3242,0,1,-0.18297248,0.073250815
