id,label,group,fitness,prediction
3905,0,0,0.156078419,0.013923587
3906,0,0,15.54860912,0.66149586
3907,0,0,0.787455656,0.014999925
3908,0,0,1.815108631,0.17435874
3909,1,0,6.692087684,0.51392967
3910,0,1,0.661617605,0.019442499
3911,1,0,1.303144523,0.33723146
3912,0,0,0.787006115,0.29679036
3913,0,0,3.537883242,0.6351454
3914,0,0,0.474424065,0.05611937
3915,1,0,1.119084442,0.4029216
3917,0,0,0.374863488,0.000465508
3918,0,0,7.897757087,0.519409
3919,0,0,2.71259242,0.040583093
3920,0,0,1.077940738,0.36949474
3921,0,0,0.580647728,0.020451047
3922,0,1,0.541456346,0.001090235
3923,0,0,1.934347263,0.22459494
3924,0,0,5.810360858,0.3797142
3925,0,0,0.685016919,0.31185153
3926,1,0,1.25139841,0.14501338
3927,1,0,3.986538904,0.88913345
3928,0,0,2.595470267,0.2368107
3929,1,0,0.655837263,0.3888913
3930,0,1,0.379612758,0.000452402
3931,0,0,0.271831765,0.004825163
3932,1,0,1.407671172,0.1829183
3933,0,0,1.063726917,0.13751495
3934,0,1,2.185272074,0.20664312
3935,0,1,0.415129806,0.000773409
3936,0,1,2.289804093,0.029884579
3937,0,1,1.086558996,0.031601727
3938,0,0,3.137168409,0.05151877
3939,0,0,2.045913355,0.25546286
3940,0,1,0.596156187,0.036096573
3941,0,0,0.384860548,0.024473106
3943,0,1,1.31236954,0.015417543
3944,0,0,1.306870033,0.2322814
3945,1,0,6.292309263,0.79774004
3946,0,0,2.889433984,0.13281427
3948,0,0,1.20196881,0.450836
3951,0,0,0.232588233,0.008004925
3952,1,0,2.286006993,0.41794822
3953,0,0,2.761339326,0.34953594
3954,0,0,0.596651636,0.15646447
3955,0,1,0.748344782,0.003276039
3956,0,1,0.225018227,0.2571872
3957,0,1,1.215948149,0.057921756
3958,1,0,1.490038528,0.4196781
3959,1,0,10.01377261,0.49584955
3960,0,0,6.502682492,0.16441222
3961,0,0,0.476758018,0.90912795
3962,0,0,1.341253069,0.22033887
3964,1,0,5.271790958,0.7296539
3965,0,1,0.550532025,0.16449925
3966,1,1,0.225751321,0.98517483
3967,0,0,0.539432414,0.051551964
3968,0,0,0.186115664,0.032740965
3970,0,0,4.675355919,0.08393886
3971,0,0,0.355376472,0.040945057
3972,0,0,1.541790292,0.02175337
3973,0,1,0.64528572,0.000547752
3974,0,1,2.401502857,0.030234909
3975,0,1,1.687379605,0.041012987
3976,0,0,0.933146608,0.13125795
3977,0,0,1.136446318,0.005349393
3978,0,0,4.390722456,0.5693041
3979,0,0,1.756770179,0.25166962
3981,0,0,0.500652454,0.001958782
3982,0,1,1.330075997,0.1353237
3983,1,0,0.628415833,0.23318069
3984,0,0,0.36713491,0.013485385
3985,0,0,0.677404847,0.001804676
3986,0,1,0.906270626,0.01089787
3987,0,0,1.426717205,0.08847289
3988,1,0,1.067503744,0.2966382
3989,0,0,0.494429585,0.00217563
3991,0,0,0.303736204,0.001006024
3992,1,0,0.991321555,0.16578862
3993,0,1,3.605049261,0.11207819
3994,0,1,0.753633113,0.019058805
3995,0,1,1.198033603,0.014920151
3996,0,1,0.582775859,0.013192525
3997,0,0,0.236697265,0.05033152
3998,0,0,0.561540875,0.0976005
3999,0,0,0.440827721,0.016459644
4000,0,0,7.95980707,0.6577251
4001,0,0,0.628491718,0.001263849
4002,0,1,0.97950722,0.023979751
4004,1,1,3.572130613,0.39627472
4005,1,0,1.128934732,0.27326488
4007,0,1,1.665134692,0.029471947
4008,1,0,0.986211611,0.21612127
4009,0,1,2.821473371,0.13785852
4010,0,1,0.796462868,0.001413913
4011,0,1,2.907492993,0.06552539
4012,0,0,0.430032604,0.0208066
4013,0,1,0.34053586,0.000482377
4014,0,0,1.664890601,0.032446995
4015,0,0,1.13647933,0.4009554
4016,0,0,0.647965549,0.015527793
4019,0,0,2.688847501,0.07843834
4020,0,1,1.61112609,0.015221114
4022,0,1,1.290809025,0.0344282
4023,0,1,1.732368498,0.016194269
4024,1,0,0.551525407,0.11986659
4025,0,0,1.578962108,0.35934934
4026,0,0,1.15638205,0.006655312
4027,0,0,0.92524555,0.22342552
4028,0,1,0.455474165,0.003429059
4029,0,0,0.507272391,0.15220252
4030,0,0,0.769113659,0.041248806
4031,1,0,0.229467694,0.9277308
4032,1,0,2.718881369,0.40084767
4033,0,0,0.850429767,0.000953585
4034,0,0,0.705566726,0.010227853
4035,1,0,11.38502867,0.57568
4036,0,1,0.50319518,0.002653249
4037,0,1,0.495820394,0.005784555
4038,0,0,2.631448126,0.033314764
4039,0,0,0.613431298,0.030761287
4040,0,1,2.568326879,0.07067288
4041,0,1,0.874613175,0.02660226
4042,1,1,6.382658083,0.5337083
4043,0,1,0.526103094,0.016834816
4044,0,1,0.671387431,0.00152525
4045,0,0,1.565062343,0.22604081
4046,0,0,0.596447766,0.001235021
4047,0,1,2.704652124,0.015480788
4048,0,0,0.904559924,0.16012359
4049,0,0,0.957632168,0.017845755
4050,0,0,3.336370809,0.7008106
4051,0,0,1.625327401,0.058152173
4052,0,0,0.959899308,0.05772034
4053,1,0,3.117373244,0.36398777
4054,0,0,3.445804671,0.76309717
4055,1,0,0.628116818,0.9987299
4056,1,0,0.899921466,0.098812796
4057,0,1,1.377715486,0.006664923
4058,1,0,6.129380667,0.51845694
4059,0,1,1.217162918,0.019111495
4060,1,0,3.429808969,0.7126654
4061,0,0,0.585663696,0.023347996
4062,0,1,0.821628681,0.001214586
4063,0,1,1.351826631,0.029687831
4064,0,0,1.569144947,0.15583554
4065,0,0,1.163896349,0.3695359
4066,0,1,0.509850626,0.10921205
4067,0,1,0.888271191,0.029713187
4068,0,0,1.192084929,0.013493089
4069,0,1,0.421544713,0.001015285
4070,0,0,0.467762435,0.009735388
4071,0,1,1.52706158,0.02067402
4073,0,1,1.494636941,0.03147338
4074,0,1,0.757140844,0.011728733
4075,1,0,0.226732278,0.9887856
4076,0,1,0.638902395,0.00339885
4077,0,0,1.249160173,0.42147735
4078,0,0,0.168827666,0.00037171
4079,0,0,0.811985877,0.075025715
4081,0,1,0.777176808,0.003149364
4082,0,0,0.631582083,0.12124582
4083,0,1,0.498124091,0.007575344
4084,0,1,0.989412444,0.015530622
4085,0,1,2.566914543,0.021203557
4087,1,0,2.974026001,0.802062
4088,1,0,4.171539644,0.6806973
4089,0,0,0.928086482,0.002878596
4091,0,0,0.186422539,0.18792938
4092,0,0,1.651393828,0.062845945
4093,0,0,7.023253892,0.5694646
4094,0,0,0.496654292,0.004714719
4095,0,0,1.909267449,0.4356011
4096,1,0,1.417007948,0.2687458
4097,1,0,0.23350662,0.98190755
4098,0,0,0.545397321,0.000891672
4099,0,0,5.199625298,0.39826757
4100,0,0,2.107403254,0.051569548
4101,0,0,1.01992443,0.20517717
4102,0,0,0.578531012,0.08656397
4103,0,0,0.418946892,0.000677278
4104,0,0,1.801223685,0.41021216
4105,0,0,1.059357353,0.08644833
4106,0,1,3.66432779,0.16726469
4107,0,0,0.369331168,0.018517016
4108,0,0,3.373566984,0.024464492
4110,0,1,0.722092473,0.018870218
4111,0,0,3.704438,0.09081906
4112,1,1,1.84552468,0.02813782
4113,0,1,0.475494961,0.000733191
4114,0,1,0.865264377,0.010251955
4115,1,0,0.86070882,0.9644367
4116,0,0,0.669514463,0.1461883
4117,0,0,0.591671155,0.018687839
4118,0,0,0.631301989,0.18353155
4119,0,0,0.944054513,0.10423374
4120,0,1,1.1586894,0.03691801
4121,1,0,1.365787723,0.40162197
4122,0,0,1.698087677,0.34567758
4123,0,1,0.598813123,0.002554465
4124,0,0,1.198491868,0.027435586
4125,0,0,0.444969797,0.051669337
4126,0,0,3.010739789,0.38532713
4127,1,0,0.333999194,0.9982993
4128,0,1,0.755853761,0.004840889
4129,0,1,0.443932536,0.000532589
4130,0,0,0.357338704,0.003010102
4131,1,0,0.23974922,0.97804743
4132,0,0,1.558936743,0.32679483
4133,1,0,1.326783432,0.46835127
4134,0,1,2.227219409,0.03740206
4135,0,1,0.682998006,0.000938771
4136,0,0,3.85726051,0.8394092
4137,1,0,0.241886193,0.95556456
4138,0,1,0.339226078,0.001598705
4139,0,0,1.174517264,0.006341166
4140,0,0,1.383359448,0.34234014
4141,0,0,0.708333095,0.01894507
4142,0,1,0.984174648,0.007654406
4143,1,0,1.469846423,0.2940451
4144,0,1,0.928442033,0.03353613
4145,1,1,4.807433728,0.78680277
4146,0,0,1.139795504,0.36064735
4148,0,0,1.08396269,0.19072959
4149,0,0,0.718524816,0.000733075
4150,0,0,1.262927648,0.022299722
4151,0,1,1.185553233,0.030338654
4153,0,0,0.778075689,0.07354382
4154,1,0,5.753137276,0.7781462
4157,0,0,1.144487655,0.017559897
4158,0,1,0.902059877,0.006837363
4159,0,0,1.22849893,0.21264523
4160,0,0,0.607900983,0.01893331
4161,0,0,0.51569436,0.11461726
4162,0,0,0.897631914,0.39876163
4163,0,0,0.554407663,0.003375928
4164,1,1,0.768510197,0.36463156
4165,0,1,17.71481324,0.6959469
4166,0,1,0.296564122,0.000225299
4167,0,0,1.249910508,0.27302903
4168,0,1,0.724383423,0.001491018
4170,0,0,1.15402597,0.20615543
4171,0,1,1.414341893,0.026321126
4173,0,1,0.873136976,0.002897785
4175,0,0,1.034005707,0.06295751
4176,1,0,0.894734799,0.37430575
4177,1,0,0.235811937,0.98946047
4178,0,0,2.020082855,0.40162197
4179,0,1,2.118389465,0.063079044
4180,0,0,0.65203028,0.003244561
4181,0,1,0.554862968,0.024445362
4182,1,0,0.763933874,0.36909947
4183,0,0,0.881365272,0.003196703
4184,0,0,1.253418261,0.006144245
4185,0,0,0.692241234,0.13965118
4186,0,0,0.939274046,0.13023569
4187,0,1,0.443979372,0.007904457
4188,0,0,0.918358237,0.0657335
4189,0,0,0.528790994,0.15682556
4190,0,0,0.768698176,0.010451821
4191,0,1,0.641680069,0.004082128
4192,0,0,1.03439652,0.16297415
4193,0,0,0.748584712,0.002551472
4194,0,0,0.323099206,0.000505388
4195,0,0,0.609015621,0.002032353
4196,0,0,0.412082023,0.15470985
4198,0,1,1.357764685,0.14628512
4199,0,1,0.404035371,0.000401818
4201,0,0,0.241654003,0.05553375
4202,0,1,0.951253379,0.07394297
4203,1,0,0.352453614,0.99705136
4204,0,0,0.987181086,0.03293745
4205,0,1,0.292166426,0.000910442
4206,0,1,0.411275138,0.006843492
4207,0,1,0.467739611,0.049598183
4208,1,1,3.115378016,0.25847256
4209,0,1,0.838474982,0.009044967
4210,1,0,3.406730151,0.58848554
4211,0,0,0.875163066,0.011755193
4213,0,0,0.619430128,0.013727885
4214,0,0,1.281830809,0.033918783
4216,0,0,1.29966696,0.014445144
4218,0,0,0.561927526,0.015288276
4219,0,1,0.481720645,0.009516555
4220,0,1,1.085322134,0.013715778
4221,0,1,1.665176866,0.026871039
4222,1,0,2.042424624,0.06429321
4223,0,0,0.669116584,0.009055538
4224,0,1,0.535635206,0.000363329
4225,0,0,0.802862984,0.012167729
4226,0,1,0.887634197,0.007482308
4227,0,0,1.985967133,0.023172632
4228,0,1,1.159086377,0.01603287
4229,0,1,0.631222529,0.28891367
4230,0,0,0.592217201,0.054480135
4231,0,0,0.929388697,0.049218576
4232,1,0,0.645653072,0.33481976
4233,0,1,2.977884462,0.13657331
4234,0,1,0.646730326,0.009741002
4235,0,0,0.87971268,0.03420978
4236,0,0,0.323858743,0.42724147
4237,0,0,1.327314518,0.023561383
4238,1,0,7.879521438,0.58638185
4239,0,1,1.285102008,0.008711252
4241,0,0,1.675689235,0.07946512
4242,0,0,1.442895863,0.06307999
4243,0,0,0.555102068,0.005112958
4245,0,0,0.18856741,0.002512485
4246,1,1,11.3288722,0.74429137
4247,0,0,0.433596942,0.000894051
4248,0,1,0.51368542,0.009154308
4249,0,0,0.809693133,0.29637524
4250,0,0,1.238831636,0.019101366
4251,0,1,1.520806128,0.041362893
4252,0,0,0.936785733,0.051590797
4253,0,1,1.025137494,0.017992927
4254,0,0,2.568665518,0.064711645
4255,1,0,3.783004781,0.49014556
4256,0,1,0.521416943,0.005391135
4257,1,0,1.223852091,0.4275813
4258,1,0,0.636066419,0.98648226
4259,0,0,1.976072968,0.037076592
4260,0,0,3.130190123,0.19416536
4261,0,0,0.447751903,0.002352645
4262,0,1,0.87229916,0.001064063
4263,0,1,0.775867513,0.23638205
4264,1,0,8.388654013,0.7894282
4265,1,0,1.164491845,0.78837365
4266,1,0,0.326902861,0.9982956
4267,1,0,0.235112243,0.9794129
4268,0,0,0.930429265,0.0415677
4269,0,0,0.593681284,0.000754749
4270,0,1,1.252616982,0.041461095
4271,1,0,14.78092588,0.58902574
4273,0,1,0.484214988,0.002690394
4274,0,1,1.455649679,0.06295855
4275,0,0,3.230514372,0.32261625
4276,0,1,1.119464432,0.009626508
4277,0,0,0.385218935,0.0013581
4278,0,0,14.01083547,0.2809237
4279,0,1,0.923911179,0.0451047
4280,0,0,1.803155341,0.10488989
4281,0,1,0.354419557,0.00294503
4282,0,1,0.909362936,0.28050017
4283,0,0,0.498544345,0.039095897
4284,0,1,1.865749281,0.013146871
4285,1,0,0.22785588,0.90337217
4286,0,1,0.792008295,0.005637686
4287,0,0,1.365046683,0.29709703
4289,0,0,1.144394423,0.009328278
4290,0,0,2.649952745,0.27699453
4291,0,0,0.59805621,0.05246614
4292,0,1,1.286267839,0.060037646
4293,0,0,1.211959192,0.078858025
4294,0,1,4.125779499,0.25382504
4295,0,0,1.17299895,0.3948399
4296,0,0,0.710558942,0.014323297
4297,1,0,9.271488073,0.65325373
4298,0,1,0.667224818,0.002357942
4300,0,1,0.402013831,0.001068015
4302,0,0,0.603753168,0.06372836
4303,0,0,0.357977396,0.15248987
4304,1,0,4.573606185,0.51512015
4305,0,0,0.286224311,0.10159689
4306,1,0,0.930138419,0.2566336
4307,0,0,1.16985196,0.37730804
4308,0,0,2.214082489,0.14030822
4310,0,1,0.481956468,0.001514743
4311,1,0,3.836403034,0.51834416
4312,1,0,2.972951572,0.82451
4313,0,0,0.413343445,0.000654562
4314,0,1,1.454443878,0.06896804
4316,0,1,0.817612316,0.022313377
4317,0,0,1.691544383,0.036164142
4318,0,1,0.69480622,0.006317354
4319,0,0,8.544283617,0.60851365
4320,0,0,0.612129734,0.009586236
4321,0,0,0.788565771,0.19337973
4322,1,0,0.185544548,0.9973321
4323,0,0,0.754834485,0.010450829
4324,0,1,1.629950581,0.040428765
4325,0,0,0.950140708,0.011749178
4327,1,0,14.66758875,0.71796113
4328,0,0,0.490447141,0.003057847
4329,1,0,1.251257571,0.15153089
4330,1,0,2.062097832,0.4958445
4331,0,0,0.294015712,0.045620356
4332,0,0,5.003037766,0.75406396
4333,0,0,1.048133821,0.099546626
4334,0,0,1.883610451,0.48194847
4335,0,0,9.683575713,0.5960721
4336,0,1,0.590970511,0.00043862
4338,1,0,0.343421592,0.99889034
4339,1,0,6.492662966,0.79023486
4340,0,1,0.707346312,0.01419615
4341,1,0,2.417487141,0.34898272
4342,0,1,0.339987717,0.000674633
4343,1,0,0.65028754,0.99686915
4344,1,0,0.675887475,0.9848682
4345,0,0,0.953735792,0.24354476
4346,0,1,1.115598862,0.023255931
4347,0,1,0.771779663,0.007497388
4348,0,1,3.387320781,0.059318703
4349,1,0,0.334616823,0.9989109
4350,0,0,0.472443058,0.000746636
4351,1,0,1.025727915,0.14491731
4352,0,0,1.199289274,0.06318515
4353,0,1,0.385828447,0.27326766
4354,1,0,0.328341965,0.9990189
4355,0,0,0.751287684,0.1837744
4356,0,0,1.114004868,0.21345323
4357,0,0,0.486919214,0.001785631
4358,0,1,1.766131586,0.03748942
4359,1,1,0.558407966,0.9067791
4360,0,0,0.879739657,0.003508668
4361,0,0,0.878997223,0.053491272
4362,0,1,0.655761562,0.001533818
4363,0,0,2.164135384,0.35811853
4364,0,1,1.7682804,0.053500712
4365,1,0,6.899657448,0.5832761
4366,1,0,12.36393154,0.7503191
4367,0,0,1.110805732,0.10716167
4368,1,1,0.731710895,0.34527066
4370,0,0,0.808317409,0.14754242
4371,0,0,0.947578157,0.16381328
4372,0,1,0.427818689,0.000654205
4373,0,0,0.789526587,0.007969675
4374,1,0,0.231599752,0.97314703
4375,0,0,2.487340477,0.05430237
4376,0,0,0.29752964,0.8776495
4377,0,0,0.449913169,0.3004503
4378,1,1,0.791525158,0.11301624
4379,0,0,0.296051394,0.000952238
4380,1,0,0.235745875,0.96141493
4381,1,0,6.313994574,0.18121806
4382,0,1,1.644155434,0.02162931
4383,0,1,0.756745321,0.001701701
4384,0,0,0.566402524,0.041925438
4385,0,0,0.592714431,0.11911191
4386,0,0,1.149013419,0.10429103
4387,0,1,0.992778668,0.0299882
4388,0,0,0.77190351,0.23901628
4389,1,0,0.052082848,0.99077725
4390,1,1,6.2785259,0.7058177
4391,0,0,0.906347129,0.011893293
4392,0,0,0.444053818,0.04110564
4394,0,0,1.947737647,0.107283935
4395,0,0,0.628134336,0.004805122
4397,0,1,4.978431747,0.28313148
4398,0,0,0.204079197,0.00519879
4399,0,1,0.83505131,0.006063347
4400,0,1,0.329437625,0.002066549
4401,1,1,0.856778,0.88252294
4402,0,1,1.314549016,0.00756356
4403,0,0,1.37776665,0.36896485
4404,1,0,1.329246082,0.49779463
4406,0,1,0.452680654,0.000486837
4407,1,0,0.33576212,0.9975223
4408,0,0,0.974548409,0.4057992
4410,0,0,0.710042852,0.111205354
4411,1,0,6.24552225,0.7755298
4412,0,1,0.635736395,0.002951706
4414,0,1,1.647776504,0.03206144
4415,0,0,0.711826804,0.020184578
4416,0,1,0.354246562,0.000583694
4417,1,0,1.049617328,0.43020365
4418,0,1,1.200619913,0.06953826
4419,0,0,6.53031676,0.077019066
4420,0,0,1.092493575,0.018206539
4421,1,0,0.052301592,0.9967135
4423,0,0,1.777223422,0.018948913
4424,0,1,0.476167403,0.029203985
4425,0,0,1.44200198,0.39439738
4426,0,0,1.193205481,0.18046576
4427,0,1,0.787112816,0.004693721
4428,0,0,1.649417755,0.49460244
4429,0,0,0.402137706,0.045269806
4430,0,1,1.005187919,0.26911667
4431,0,1,0.441585349,0.000529513
4432,0,0,1.452923537,0.031016652
4433,1,0,17.7019849,0.8543187
4434,0,0,2.58993324,0.15274191
4436,0,0,0.829942391,0.45057833
4438,1,0,3.857800453,0.7614953
4439,0,0,0.67138177,0.008086062
4440,1,0,3.012542339,0.86863565
4441,1,0,9.054269105,0.79439616
4442,0,1,4.868789222,0.26925772
4443,1,0,1.628102579,0.41854742
4444,0,0,0.649937539,0.003630277
4445,1,0,8.420723113,0.8544284
4446,0,1,1.470874295,0.009368246
4447,0,1,0.859238942,0.007261891
4448,0,0,1.805707642,0.1114698
4449,0,0,0.898085325,0.12657924
4450,0,0,0.958281971,0.04677811
4451,0,1,0.526293402,0.001186271
4452,0,1,1.675981341,0.008767618
4453,0,1,0.390992147,0.0900083
4454,0,0,0.617703448,0.003504649
4455,0,0,0.672938213,0.12510733
4456,0,0,2.766915464,0.49977884
4457,0,0,1.51207564,0.03054475
4458,0,0,1.128736097,0.03733255
4459,0,0,1.273127158,0.11299302
4461,0,0,0.339056607,0.000454965
4463,0,1,0.615274073,0.00836654
4465,1,0,0.220456681,0.9909723
4466,1,1,6.514911367,0.57996374
4467,0,0,1.312868287,0.4837341
4468,0,1,0.98752499,0.002383755
4469,0,0,0.417116126,0.000934287
4470,1,0,0.890008193,0.12927191
4471,1,0,0.305390922,0.5017288
4472,0,1,5.880573326,0.5019926
4473,1,0,0.561533686,0.20111854
4474,1,0,14.15901674,0.8308114
4475,1,0,4.764582391,0.7190101
4476,0,0,0.607222371,0.002032353
4477,0,0,0.600289529,0.011941582
4478,1,1,0.641724196,0.9426189
4479,1,0,8.704862852,0.7536845
4480,0,0,2.277992693,0.42541927
4481,0,0,0.22437477,0.008094997
4482,0,1,0.784164168,0.006477806
4483,0,0,3.043031708,0.32254502
4484,0,1,0.900515385,0.057926986
4485,0,1,0.868864912,0.008633552
4486,1,0,0.656466449,0.1516186
4487,0,0,0.361773603,0.001180107
4488,0,1,0.706877108,0.021866795
4489,0,0,1.357289373,0.015074114
4490,0,0,1.864582018,0.19465727
4491,1,0,0.694186913,0.20094687
4492,1,1,0.33865079,0.9978338
4493,0,1,0.629328354,0.010512616
4494,0,0,1.285538781,0.20887546
4495,1,0,18.39363864,0.6993457
4496,0,0,0.631506231,0.02524245
4497,0,0,0.823905196,0.1864533
4498,0,1,0.906956939,0.012243443
4501,0,0,0.987984802,0.01755256
4502,1,0,7.121255746,0.7894282
4503,0,1,2.502235743,0.15755017
4504,0,1,0.617551807,0.082720205
4505,0,0,3.007762385,0.06338432
4506,0,0,1.614931237,0.02024961
4507,0,0,2.439003835,0.38181192
4508,0,0,1.277627861,0.004792146
4509,0,1,0.452347071,0.000363503
4511,0,0,1.148479247,0.016267233
4512,0,0,1.275533313,0.051222976
4513,0,0,0.880238104,0.001124656
4514,0,1,1.450839105,0.34441242
4515,0,0,1.675900579,0.059604503
4516,0,1,0.456348384,0.000503033
4517,0,0,1.530863832,0.48248786
4518,1,0,1.354247782,0.3663454
4520,0,0,1.080476488,0.19066162
4521,0,0,0.530223937,0.08541672
4522,0,1,0.890676239,0.008947439
4523,0,0,12.4286226,0.6710008
4524,0,0,0.409180449,0.108741984
4525,0,1,0.966526539,0.012215029
4526,0,1,0.600221733,0.07458286
4527,0,0,0.513482597,0.000559507
4528,0,1,0.508576936,0.003735514
4529,0,0,1.0495317,0.1354681
4530,0,1,0.927853487,0.0364604
4532,0,1,1.159042475,0.010562378
4533,1,0,0.57369916,0.94956756
4534,0,1,0.767513215,0.000594409
4535,0,0,1.065057513,0.23723428
4536,0,1,0.837549513,0.053532403
4537,1,0,6.31707969,0.60750043
4538,0,1,0.439795384,0.001372277
4539,1,0,5.260937266,0.7187617
4540,1,1,0.606987027,0.9956868
4541,0,1,1.640781179,0.012682891
4542,0,0,0.87689879,0.093181945
4543,1,0,1.53044393,0.19807732
4544,0,0,0.370454964,0.000958616
4545,1,1,10.98167073,0.64130175
4546,1,0,4.245355092,0.6145173
4547,0,0,1.760547122,0.38930988
4549,1,0,0.336043955,0.99915564
4550,1,0,0.638428373,0.98940617
4551,0,0,0.933366449,0.017968632
4552,0,0,1.630351753,0.35673943
4554,0,0,0.410517123,0.000448577
4555,1,0,0.638609922,0.9900316
4556,0,1,0.486376728,0.007467274
4557,0,1,1.276647468,0.07249805
4558,0,0,1.231686788,0.21983136
4559,1,0,0.180867086,0.913569
4560,0,0,0.731413019,0.005611646
4561,0,0,0.475706748,0.029569548
4562,0,1,0.929820326,0.002818765
4563,0,0,0.966542784,0.039684106
4564,0,1,1.033231477,0.019301614
4565,0,0,7.275946436,0.6378847
4566,1,0,1.112799864,0.33951375
4567,0,0,7.444473471,0.6378631
4568,0,0,0.098274031,0.24245821
4569,0,1,3.957846223,0.03939009
4570,0,1,0.566767284,0.01180038
4571,1,0,0.233234033,0.9917065
4572,0,0,0.502924836,0.001416394
4573,0,1,0.800734354,0.000657968
4574,0,0,1.631546671,0.038830426
4575,1,1,0.33916983,0.9976548
4576,0,1,0.539017728,0.1643346
4577,0,0,6.208760728,0.696224
4579,0,1,0.915992057,0.051893573
4580,0,0,0.766033933,0.001192908
4581,0,0,0.29273417,0.0853892
4582,0,1,1.744212574,0.027168298
4583,0,1,3.19505112,0.03349114
4584,1,0,8.739685299,0.5439337
4585,0,0,0.978207774,0.009323802
4586,0,1,0.579756273,0.000752385
4587,0,1,1.003167709,0.03505111
4588,0,1,1.045155559,0.25283036
4589,0,1,0.446231711,0.001145888
4590,0,0,0.915372435,0.12548904
4591,0,0,0.604051667,0.006304858
4593,1,0,0.328715845,0.9987424
4594,0,0,2.052841991,0.007483648
4595,1,0,0.911290185,0.3463164
4596,0,0,1.338533377,0.0139273
4597,1,0,4.590145005,0.8786884
4598,0,1,0.362217371,0.015525351
4600,1,0,2.605532732,0.40983382
4601,0,1,1.548226112,0.013977014
4602,0,1,1.685267436,0.009897545
4603,1,0,0.617530987,0.9961266
4604,0,1,0.987851326,0.003328967
4605,0,1,0.639432158,0.001674434
4608,0,1,0.986398989,0.057673566
4609,0,1,0.596336916,0.16045836
4610,0,0,1.352625059,0.11331567
4611,0,0,1.645802984,0.32814226
4612,1,0,4.998122049,0.8299567
4614,0,0,2.22166926,0.16902004
4615,0,0,0.589106643,0.001427391
4616,0,1,0.750051595,0.008478141
4617,0,0,1.406510218,0.049475923
4618,1,0,1.219434809,0.394428
4619,0,0,0.918786186,0.067602396
4620,0,0,2.85286474,0.27806947
4622,1,0,5.517316657,0.8432798
4623,0,1,0.321838329,0.000221598
4624,0,1,0.602862322,0.009920538
4625,1,0,0.051859819,0.99841297
4626,0,0,1.297051093,0.007909492
4628,0,0,0.729372584,0.0173038
4629,1,1,5.441709332,0.72703934
4630,0,0,1.099920318,0.20875838
4631,0,0,0.408977503,0.000714554
4632,1,0,0.214237763,0.39899513
4633,0,1,0.532883954,0.003808315
4634,0,0,0.671537586,0.11948154
4635,0,0,0.979670696,0.02894695
4636,1,0,4.81681366,0.51845694
4637,0,0,2.392413566,0.27426434
4638,0,1,0.552861731,0.016454348
4640,0,0,0.574909295,0.017866854
4641,1,0,0.340335927,0.9923883
4642,0,0,0.585097714,0.002103675
4643,0,1,0.745517527,0.006592962
4644,0,0,1.414674943,0.17031218
4645,1,0,0.987981945,0.9246604
4646,0,0,1.380743276,0.18412878
4647,0,0,1.052662302,0.010291632
4648,0,1,0.379624033,0.005023836
4649,0,1,1.521052432,0.027346002
4650,0,1,0.69492174,0.010989849
4651,0,0,2.407972546,0.47320172
4652,0,1,1.509300549,0.047418796
4653,0,0,0.490715648,0.039615937
4654,1,0,2.044161072,0.19309276
4657,1,0,5.506728847,0.8518825
4659,1,0,0.68298892,0.9862212
4660,0,0,2.098356096,0.047195047
4661,1,0,4.636096713,0.7385875
4662,0,0,1.635488962,0.4079278
4663,0,1,3.998755006,0.5650464
4664,0,0,0.811894282,0.000903557
4665,0,1,0.69680123,0.005300796
4666,0,0,0.409388337,0.088066734
4667,0,0,0.580497068,0.001616253
4668,0,0,6.650356427,0.6180674
4669,1,0,5.045404087,0.6939794
4670,1,0,0.695351568,0.99143267
4672,0,1,0.493206849,0.09354574
4673,0,0,0.752277452,0.2710635
4674,0,0,0.438304885,0.1676719
4675,1,0,1.793937914,0.35990396
4676,0,0,0.382632165,0.000664412
4677,0,0,1.123400264,0.4126772
4678,0,1,2.432488083,0.2379828
4679,0,1,0.943268452,0.00139423
4680,1,0,0.338460683,0.99896705
4681,0,0,1.137408033,0.34673986
4682,0,0,1.383815295,0.35415855
4683,0,0,0.902354124,0.011937571
4684,0,1,0.663874966,0.001644416
4686,0,0,2.777745137,0.24282986
4687,0,1,0.456430403,0.003251051
4689,0,0,1.296634702,0.27326488
4690,0,0,0.606365334,0.01168244
4691,0,0,1.158470646,0.28762805
4692,1,1,0.479355162,0.038236614
4693,0,0,0.411292178,0.005451909
4694,1,0,0.327693937,0.9973441
4695,0,0,1.627407781,0.10989008
4696,0,0,1.294828822,0.18821967
4697,0,0,0.406893298,0.002146722
4698,0,0,0.461494137,0.002664643
4699,0,0,0.580827212,0.1897139
4700,0,0,0.765160624,0.013927209
4701,0,0,0.84972976,0.009505685
4702,0,1,0.313834066,0.000414725
4703,0,0,0.529398089,0.028286215
4704,1,1,0.479356933,0.30028015
4705,0,1,1.296658823,0.019986412
4706,0,0,1.913211061,0.29692173
4707,0,0,0.597637799,0.08092382
4708,0,0,0.485956691,0.000455585
4709,1,0,3.684549677,0.7464896
4710,0,0,0.841732434,0.04345974
4711,0,0,0.912074979,0.22472192
4712,0,1,0.456153228,0.000484142
4713,0,0,0.912217388,0.045582134
4714,0,1,0.426644028,0.000469934
4715,0,0,0.683050523,0.002865939
