id,label,group,loco,prediction
4163,1,0,0,0.17712082
4164,0,0,0,0.003442425
4165,1,1,-0.021034956,0.65805775
4166,1,0,0,0.6420446
4167,0,0,0,0.365089
4168,1,0,0,0.99545634
4169,1,0,0,0.9825498
4170,0,0,0,0.018233106
4171,0,0,0,0.32573026
4172,0,0,0,0.001650423
4173,1,0,0,0.9596272
4174,0,1,-0.006995281,0.015127858
4175,0,1,-0.03059093,0.06843914
4176,0,0,0,0.3178176
4177,1,0,0,0.8067913
4178,0,0,0,0.008492098
4179,0,0,0,0.03928617
4180,0,1,-0.002169228,0.006800809
4181,0,0,0,0.034407996
4182,0,1,-0.011615748,0.027298821
4183,0,0,0,0.6255465
4184,1,0,0,0.28106618
4185,0,0,0,0.60443366
4186,0,0,0,0.4035694
4187,0,1,-0.030250784,0.054395575
4188,0,1,-0.016930092,0.020540811
4189,1,0,0,0.98063916
4190,0,0,0,0.003658291
4191,0,1,-0.001262861,0.003275739
4192,0,0,0,0.05041881
4193,1,1,-0.000397086,0.9915309
4194,0,1,0.000383541,0.2107965
4195,0,0,0,0.6572965
4196,0,1,-0.031502824,0.0522918
4197,0,0,0,0.002696828
4198,0,0,0,0.07845437
4199,0,1,-0.017946128,0.037033986
4200,0,1,-0.020984963,0.037003856
4201,1,0,0,0.480761
4202,0,0,0,0.015284931
4203,0,1,-0.001196171,0.003483934
4204,0,1,-0.01745116,0.031139512
4205,0,1,0.002069801,0.2207455
4206,0,1,-0.000972164,0.003514553
4207,0,0,0,0.27448514
4208,0,0,0,0.009324757
4209,1,0,0,0.9938406
4210,0,0,0,0.011171461
4211,1,0,0,0.31452045
4212,0,0,0,0.024273777
4213,1,0,0,0.8738167
4214,0,1,-0.002303984,0.011467591
4215,1,0,0,0.35285494
4216,0,1,-0.028888188,0.04699502
4217,0,1,-0.013056269,0.025103895
4218,1,0,0,0.987295
4219,0,1,-0.00530146,0.01253954
4220,0,1,-0.000790181,0.002499949
4221,0,1,-0.02274121,0.06019431
4222,0,1,0.00293909,0.17386153
4223,0,0,0,0.15567341
4224,0,0,0,0.35291567
4225,1,0,0,0.8214092
4226,0,0,0,0.15464038
4227,0,0,0,0.003177046
4228,0,1,-0.015857417,0.034427743
4229,0,0,0,0.04202322
4230,1,0,0,0.41344056
4231,0,0,0,0.03527796
4232,0,0,0,0.2782016
4233,1,0,0,0.8237305
4234,0,1,-0.000208639,0.001226966
4235,0,1,-0.007236469,0.015012738
4236,1,0,0,0.99459827
4237,0,0,0,0.01233807
4238,0,0,0,0.022275839
4239,1,1,0.001434267,0.44002318
4240,0,0,0,0.17842789
4241,0,0,0,0.001880131
4242,1,0,0,0.1947791
4243,0,1,-0.003283859,0.007163406
4244,0,0,0,0.2949042
4245,0,0,0,0.02155956
4246,1,0,0,0.4986664
4247,0,0,0,0.3810038
4248,0,1,-0.004831212,0.010855665
4249,0,0,0,0.018288756
4250,1,0,0,0.9786525
4251,0,0,0,0.005658231
4252,0,1,-0.012824937,0.011802922
4253,0,0,0,0.16111119
4254,1,0,0,0.8396209
4255,0,0,0,0.17754038
4256,0,0,0,0.014195449
4257,0,1,-0.002533746,0.0077288
4258,0,1,-0.026889816,0.03590572
4259,0,1,-0.003572137,0.009831843
4260,0,0,0,0.4686636
4261,0,1,-0.032883503,0.047287226
4262,0,0,0,0.11470899
4263,1,0,0,0.18775062
4264,1,0,0,0.82500255
4265,1,0,0,0.9868569
4266,0,0,0,0.048227895
4267,1,0,0,0.72356457
4268,0,0,0,0.3728613
4269,0,1,-0.010265201,0.45655614
4270,0,0,0,0.002134102
4271,0,1,-0.002495841,0.007646547
4272,0,0,0,0.15445462
4273,0,0,0,0.003610824
4274,0,0,0,0.58827525
4275,1,0,0,0.6647184
4276,1,0,0,0.98588085
4277,0,1,-0.021982804,0.08935457
4278,0,0,0,0.27487388
4279,0,0,0,0.19621424
4280,1,0,0,0.35375464
4281,0,0,0,0.001783788
4282,0,0,0,0.3809815
4283,0,1,-0.079624474,0.30871677
4284,0,1,-0.001077388,0.004380885
4285,1,0,0,0.9940725
4286,0,0,0,0.35410222
4287,0,0,0,0.31586158
4288,0,0,0,0.02112352
4289,0,1,-0.001888695,0.005236295
4290,0,0,0,0.17117639
4291,0,1,-0.005635743,0.012319936
4292,0,0,0,0.25113872
4293,0,0,0,0.011370732
4294,0,0,0,0.31913006
4295,1,1,-0.020101923,0.046237323
4296,0,0,0,0.006458134
4297,1,0,0,0.9898183
4298,0,0,0,0.103680916
4299,0,0,0,0.15211642
4300,0,0,0,0.004701725
4301,0,0,0,0.005503404
4302,0,0,0,0.16530804
4303,0,0,0,0.016983686
4304,0,0,0,0.016500173
4305,0,1,-0.000355139,0.001379462
4306,0,0,0,0.045201335
4307,1,1,-0.001950145,0.3502364
4308,0,1,-0.024394028,0.03880141
4309,0,0,0,0.21222548
4310,0,0,0,0.084234826
4311,0,0,0,0.001670495
4312,1,0,0,0.7090616
4313,0,0,0,0.03345652
4314,0,0,0,0.36346495
4315,0,1,-0.000337605,0.001542526
4316,0,0,0,0.039210886
4317,0,1,-0.000209245,0.001386167
4318,0,0,0,0.006184327
4319,0,1,-0.002745595,0.006940909
4320,1,0,0,0.791103
4321,0,1,-0.004549686,0.0056449
4322,0,1,-0.018462084,0.07003436
4323,0,1,-0.005657354,0.008020385
4324,0,0,0,0.004796628
4325,0,0,0,0.25514114
4326,0,0,0,0.3466168
4327,0,0,0,0.004808945
4328,0,0,0,0.117616944
4329,1,0,0,0.52638215
4330,0,1,-0.002069325,0.00779971
4331,0,1,-0.009938948,0.015235717
4332,0,0,0,0.03836288
4333,0,0,0,0.002779089
4334,0,0,0,0.011936216
4335,0,1,-0.000820679,0.003286488
4336,0,0,0,0.009825503
4337,1,0,0,0.96960425
4338,0,0,0,0.021152943
4339,0,0,0,0.013588552
4340,0,1,-0.011904497,0.03620854
4341,1,0,0,0.11525341
4342,0,1,-0.027054928,0.110257484
4343,1,0,0,0.9359558
4344,0,0,0,0.6569405
4345,0,0,0,0.12274021
4346,1,0,0,0.97287476
4347,1,0,0,0.7222076
4348,0,0,0,0.28596637
4349,0,1,-0.043866523,0.09257666
4350,1,0,0,0.41908875
4351,0,0,0,0.16120057
4352,1,0,0,0.19190042
4353,0,1,-0.039919928,0.063278206
4354,0,0,0,0.44404742
4355,0,0,0,0.43898857
4356,1,0,0,0.9513038
4357,0,1,-0.018826513,0.016711215
4358,0,1,-0.124240726,0.25581592
4359,1,0,0,0.6299225
4360,0,1,-0.022756316,0.05116512
4361,1,0,0,0.35838115
4362,0,0,0,0.14915441
4363,1,0,0,0.21394166
4364,0,1,-0.000497971,0.002605095
4365,1,0,0,0.96232706
4366,0,1,-0.00396979,0.012722504
4367,0,1,-0.000206816,0.00122869
4368,0,0,0,0.15180613
4369,0,0,0,0.03482292
4370,0,1,-0.010705646,0.02948964
4371,0,0,0,0.059700936
4372,1,0,0,0.37990922
4373,0,0,0,0.004070035
4374,0,0,0,0.003391066
4375,1,0,0,0.99540764
4376,0,0,0,0.06259503
4377,0,0,0,0.001452052
4378,1,0,0,0.9204557
4379,0,1,-0.002555424,0.009097422
4380,0,0,0,0.30773225
4381,0,0,0,0.7462545
4382,0,0,0,0.22559601
4383,0,0,0,0.2331148
4384,0,1,-0.022469755,0.031751335
4385,0,0,0,0.16427243
4386,1,0,0,0.11810222
4387,0,0,0,0.37349632
4388,0,0,0,0.66843104
4389,0,1,-0.003565026,0.010371714
4390,1,0,0,0.74681324
4391,0,0,0,0.028094528
4392,0,0,0,0.121569686
4393,0,0,0,0.08083217
4394,0,0,0,0.07675612
4395,0,1,-0.002544805,0.009622785
4396,0,0,0,0.25551906
4397,1,1,-0.057006717,0.8061442
4398,1,0,0,0.96709263
4399,1,0,0,0.8145805
4400,1,0,0,0.6198255
4401,0,0,0,0.012516752
4402,1,0,0,0.6120011
4403,0,1,-0.007350851,0.025288217
4404,0,0,0,0.13705821
4405,0,1,-0.003156941,0.009031535
4406,0,1,0.003454328,0.4274618
4407,1,0,0,0.7246764
4408,0,1,-0.007430442,0.029780924
4409,0,1,-0.01689168,0.021074887
4410,0,0,0,0.05068664
4411,0,1,-0.15093282,0.25365558
4412,0,0,0,0.14171521
4413,0,0,0,0.26447847
4414,0,0,0,0.012544963
4415,1,0,0,0.5051767
4416,0,1,-0.001479461,0.003938068
4417,0,1,-0.003315188,0.01080412
4418,0,1,-0.006317114,0.013581722
4419,0,0,0,0.020443391
4420,0,1,-0.04327604,0.039596505
4421,1,0,0,0.35285494
4422,1,0,0,0.23845425
4423,0,1,-0.006189136,0.014849817
4424,1,0,0,0.24849363
4425,0,1,-0.009173069,0.021029728
4426,0,1,-0.002630516,0.00706614
4427,0,0,0,0.005104042
4428,0,1,-0.014468273,0.026275015
4429,0,1,-0.012686007,0.024528012
4430,0,0,0,0.46866998
4431,0,0,0,0.005721392
4432,0,0,0,0.3609957
4433,0,0,0,0.49752122
4434,1,0,0,0.55331516
4435,0,1,-0.07118374,0.2900437
4436,0,0,0,0.37079725
4437,1,0,0,0.3085109
4438,0,0,0,0.34224665
4439,0,0,0,0.52456266
4440,0,0,0,0.002099885
4441,0,1,-0.005067719,0.017453324
4442,0,1,-0.000658049,0.002198451
4443,0,1,-0.024068806,0.05149931
4444,0,0,0,0.48622188
4445,1,0,0,0.46247768
4446,0,0,0,0.004292565
4447,0,1,-0.042557225,0.08379887
4448,0,0,0,0.02765323
4449,1,0,0,0.90834826
4450,0,0,0,0.5485651
4451,0,1,-0.000207611,0.00111238
4452,1,0,0,0.945501
4453,0,0,0,0.013598841
4454,0,0,0,0.29349172
4455,0,0,0,0.015455918
4456,0,1,-0.014182638,0.038604338
4457,1,0,0,0.77189547
4458,0,1,-0.001595204,0.005045672
4459,1,0,0,0.43529987
4460,1,0,0,0.64283735
4461,1,1,-0.004713774,0.9116094
4462,1,0,0,0.84613305
4463,0,0,0,0.01329325
4464,0,1,-0.040079758,0.05589895
4465,1,1,-0.018794,0.6464754
4466,0,0,0,0.085466705
4467,1,0,0,0.07780937
4468,0,0,0,0.01739066
4469,0,0,0,0.05997331
4470,0,0,0,0.034701757
4471,1,0,0,0.77640206
4472,0,1,-0.005948182,0.01911145
4473,0,1,-0.012548871,0.027597502
4474,1,0,0,0.741817
4475,0,0,0,0.17354502
4476,0,0,0,0.22360891
4477,0,1,-0.000901329,0.003450012
4478,0,1,-0.00055871,0.00255136
4479,0,1,-0.007971166,0.021027215
4480,1,0,0,0.8559327
4481,0,0,0,0.053221162
4482,0,0,0,0.005764462
4483,1,0,0,0.72947973
4484,1,0,0,0.99463636
4485,0,0,0,0.2306476
4486,1,0,0,0.19613315
4487,0,0,0,0.21088527
4488,0,0,0,0.4489741
4489,1,0,0,0.84318304
4490,0,0,0,0.001583672
4491,1,1,-0.009245336,0.49976945
4492,1,1,-0.007435858,0.98444414
4493,0,1,-0.015330497,0.03206192
4494,1,0,0,0.4276627
4495,0,1,-0.2045709,0.21441974
4496,0,0,0,0.3380864
4497,0,1,-0.000863084,0.003100402
4498,0,1,-0.006714752,0.015985908
4499,0,1,-0.001005698,0.004449504
4500,1,0,0,0.97553265
4501,0,0,0,0.001871345
4502,0,0,0,0.26158947
4503,0,1,-0.002303101,0.009192422
4504,0,0,0,0.34527907
4505,0,1,-0.00066304,0.002628098
4506,0,1,-0.000894219,0.40369648
4507,0,0,0,0.21726696
4508,0,0,0,0.028623627
4509,1,0,0,0.44030333
4510,0,1,-0.013601545,0.035978924
4511,0,1,-0.012718177,0.027069705
4512,0,1,-0.000453939,0.002039513
4513,1,0,0,0.26376948
4514,0,0,0,0.10467718
4515,0,0,0,0.007549738
4516,0,1,-0.000229937,0.001278245
4517,1,0,0,0.025140597
4518,0,1,-0.005344757,0.014725328
4519,0,0,0,0.046466544
4520,1,0,0,0.44720137
4521,0,1,-0.05282439,0.047601987
4522,0,0,0,0.002878362
4523,0,1,0.00300768,0.13895535
4524,0,1,-0.015970953,0.06481747
4525,1,0,0,0.3307096
4526,1,0,0,0.21228111
4527,1,0,0,0.5826553
4528,1,0,0,0.9893405
4529,0,0,0,0.47670108
4530,0,0,0,0.048456162
4531,1,0,0,0.30646518
4532,0,1,-0.032091014,0.065863654
4533,1,0,0,0.71224934
4534,1,0,0,0.613072
4535,1,0,0,0.41506705
4536,1,0,0,0.70365787
4537,1,0,0,0.91895145
4538,0,1,-0.014485927,0.031013189
4539,0,0,0,0.052134305
4540,0,0,0,0.10952397
4541,0,1,-0.002664044,0.012337791
4542,0,0,0,0.10349621
4543,0,1,-0.000553885,0.002508041
4544,1,1,0.003285855,0.38215703
4545,0,0,0,0.049373835
4546,0,1,-0.072200164,0.15520808
4547,0,0,0,0.39522147
4548,0,0,0,0.1922434
4549,0,0,0,0.002587779
4550,1,1,-0.002324045,0.97612584
4551,0,0,0,0.08591414
4552,0,0,0,0.0030987
4553,0,0,0,0.33020353
4554,1,0,0,0.9473744
4555,0,0,0,0.043170944
4556,1,0,0,0.8204939
4557,0,0,0,0.20015456
4558,1,0,0,0.6295013
4559,0,0,0,0.34606326
4560,1,0,0,0.9872809
4561,0,0,0,0.02155207
4562,0,0,0,0.11375314
4563,1,0,0,0.8044077
4564,0,0,0,0.007776658
4565,0,0,0,0.011967141
4566,0,1,-0.000333537,0.001586276
4567,0,0,0,0.678657
4568,1,0,0,0.6638745
4569,0,1,-0.09981176,0.1694639
4570,0,0,0,0.11918833
4571,0,0,0,0.06561035
4572,0,0,0,0.028839884
4573,0,0,0,0.009319244
4574,0,0,0,0.80156267
4575,0,1,-0.004907448,0.01020039
4576,1,0,0,0.1899199
4577,1,0,0,0.3825624
4578,0,0,0,0.035250902
4579,0,1,-0.053188927,0.09054422
4580,1,0,0,0.9931156
4581,0,1,-0.020726576,0.040848687
4582,0,1,0.000116915,0.13884181
4583,0,1,-0.003380221,0.009151492
4584,0,0,0,0.23629466
4585,0,0,0,0.41424972
4586,0,0,0,0.004126017
4587,1,0,0,0.96786857
4588,0,0,0,0.56437916
4589,0,0,0,0.037724737
4590,0,1,-0.002189999,0.006462994
4591,0,0,0,0.028921986
4592,0,0,0,0.0718906
4593,1,0,0,0.72588766
4594,1,0,0,0.07193122
4595,0,0,0,0.14713113
4596,0,1,-0.013873892,0.024459155
4597,0,1,-0.002480743,0.00760303
4598,0,0,0,0.14686427
4599,0,0,0,0.003358198
4600,0,0,0,0.33233342
4601,0,0,0,0.30554208
4602,0,1,-0.011854406,0.026232727
4603,0,0,0,0.2400708
4604,0,0,0,0.40119344
4605,1,0,0,0.6737271
4606,1,1,-0.003415585,0.52995634
4607,0,0,0,0.15880524
4608,0,1,-0.000369329,0.001404184
4609,0,0,0,0.004490932
4610,1,0,0,0.27732223
4611,0,0,0,0.002676754
4612,1,0,0,0.98482406
4613,0,0,0,0.1702957
4614,0,1,-0.009326428,0.25797242
4615,0,1,0.001464024,0.21718605
4616,0,0,0,0.59676206
4617,0,0,0,0.4548244
4618,0,0,0,0.53790975
4619,0,1,-0.024611142,0.05904716
4620,0,0,0,0.04088318
4621,0,1,-0.004581465,0.012333375
4622,0,1,-0.056018993,0.12305324
4623,1,0,0,0.9814022
4624,1,0,0,0.41900277
4625,0,0,0,0.3493434
4626,0,0,0,0.017337848
4627,0,0,0,0.018428737
4628,1,0,0,0.6218349
4629,0,0,0,0.59318435
4630,1,0,0,0.9882974
4631,0,1,-0.045188166,0.074446194
4632,1,0,0,0.9578828
4633,0,0,0,0.002213082
4634,0,0,0,0.001933656
4635,0,0,0,0.117964864
4636,0,0,0,0.09385079
4637,1,0,0,0.5840711
4638,0,1,-0.009265261,0.020978417
4639,0,0,0,0.4394163
4640,0,0,0,0.005867927
4641,1,0,0,0.33972466
4642,0,0,0,0.42968616
4643,0,0,0,0.021413373
4644,0,0,0,0.5981461
4645,0,0,0,0.008886084
4646,0,0,0,0.029761896
4647,1,1,-0.070745945,0.48309815
4648,0,0,0,0.003078058
4649,0,0,0,0.05729215
4650,1,0,0,0.21194214
4651,1,0,0,0.81104314
4652,0,0,0,0.38215172
4653,1,1,-0.001666307,0.98166794
4654,0,1,-0.001155388,0.004489981
4655,0,1,-0.014543738,0.04146021
4656,0,0,0,0.29705387
4657,0,0,0,0.099207796
4658,0,1,-0.00538151,0.012603521
4659,0,0,0,0.3015701
4660,0,1,-0.003334654,0.00916004
4661,0,1,-0.04139904,0.07119533
4662,1,0,0,0.2171965
4663,0,0,0,0.19613315
4664,0,0,0,0.010340828
4665,1,0,0,0.9422368
4666,0,0,0,0.549542
4667,0,0,0,0.005812994
4668,0,1,-0.013601545,0.035978924
4669,0,0,0,0.083423905
4670,0,0,0,0.18202943
4671,0,1,-0.00618902,0.018110033
4672,0,1,-0.001192018,0.18213005
4673,0,1,-0.007041515,0.007852293
4674,0,0,0,0.39011773
4675,1,0,0,0.99536186
4676,1,0,0,0.56197006
4677,0,0,0,0.07111971
4678,1,0,0,0.8418474
4679,0,0,0,0.18897952
4680,0,0,0,0.35527474
4681,0,0,0,0.015174369
4682,0,0,0,0.0230275
4683,0,0,0,0.40330592
4684,0,0,0,0.010261616
4685,1,0,0,0.5647073
4686,0,0,0,0.20906997
4687,0,0,0,0.00276865
4688,0,0,0,0.006008176
4689,0,0,0,0.58098954
4690,0,1,-0.052131344,0.046444807
4691,0,0,0,0.23715658
4692,0,0,0,0.05590323
4693,0,0,0,0.08026669
4694,0,0,0,0.010504296
4695,0,0,0,0.44508037
4696,0,1,-0.005620854,0.012446951
4697,0,0,0,0.7674728
4698,1,0,0,0.5354178
4699,0,0,0,0.015899982
4700,0,1,-0.001637101,0.93450695
4701,0,1,-0.000393721,0.001458442
4702,0,0,0,0.003532368
4703,0,1,-0.000750183,0.002743705
4704,0,1,-0.05595559,0.0680718
4705,0,1,-0.000796807,0.00262048
4706,0,0,0,0.65662307
4707,0,0,0,0.09801931
4708,0,1,-0.002343118,0.44545817
4709,0,1,-0.001976607,0.008846925
4710,0,1,-0.039350785,0.03926325
4711,0,0,0,0.0837577
4712,0,0,0,0.039882977
4713,0,0,0,0.003470743
4714,1,1,-0.011751413,0.65165645
4715,0,0,0,0.048013303
4716,0,0,0,0.09945161
4717,1,0,0,0.79971707
4718,0,0,0,0.03294403
4719,0,1,-0.002534634,0.010226014
4720,0,1,-0.03681875,0.052906916
4721,0,0,0,0.092908
4722,0,1,-0.02112192,0.033259213
4723,0,0,0,0.05832512
4724,0,0,0,0.10966785
4725,0,0,0,0.10100323
4726,1,0,0,0.53850526
4727,0,1,-0.06494483,0.085668504
4728,0,1,-0.004828437,0.012778766
4729,0,1,-0.030407444,0.04343999
4730,0,0,0,0.38040283
4731,1,1,-0.036059797,0.864617
4732,0,1,-0.002943903,0.32130495
4733,1,0,0,0.81463456
4734,0,0,0,0.22559902
4735,1,1,-0.015802026,0.7228986
4736,0,1,0.000969142,0.24835902
4737,0,0,0,0.11165695
4738,0,0,0,0.02113005
4739,1,0,0,0.16158761
4740,0,0,0,0.006919657
4741,1,0,0,0.937697
4742,1,0,0,0.9799887
4743,0,0,0,0.16360195
4744,1,0,0,0.9384637
4745,0,0,0,0.036631055
4746,0,0,0,0.015127113
4747,1,0,0,0.7995083
4748,0,0,0,0.003258495
4749,1,0,0,0.39603347
4750,1,0,0,0.032192726
4751,0,1,-0.017287372,0.031097902
4752,0,1,-0.011718933,0.02655657
4753,1,1,-0.027094483,0.75742847
4754,0,0,0,0.002611657
4755,0,0,0,0.0166971
4756,0,0,0,0.6348771
4757,1,1,-0.000376403,0.99340534
4758,0,0,0,0.2547772
4759,0,1,-0.049299676,0.048394788
4760,0,0,0,0.055790365
4761,0,1,-0.011664629,0.17212266
4762,0,0,0,0.055373374
4763,0,1,-0.000210543,0.001239307
4764,1,0,0,0.9918018
4765,1,0,0,0.25488675
4766,0,1,-0.022816412,0.03428767
4767,1,0,0,0.7353971
4768,0,0,0,0.2810054
4769,0,1,-0.025302406,0.039620716
4770,1,0,0,0.22360775
4771,1,0,0,0.96345854
4772,0,0,0,0.002886355
4773,0,0,0,0.02535675
4774,0,0,0,0.21302575
4775,0,0,0,0.003283968
4776,0,1,-0.006011652,0.01851482
4777,0,1,-0.00193826,0.005551333
4778,1,0,0,0.14046058
4779,0,0,0,0.054085035
4780,0,1,-0.001970333,0.006360201
4781,0,0,0,0.32185152
4782,0,0,0,0.115555115
4783,0,1,-0.009033054,0.02380687
4784,0,0,0,0.01956422
4785,0,1,-0.019305944,0.71936494
4786,1,0,0,0.7290422
4787,0,0,0,0.001684433
4788,1,0,0,0.6436931
4789,0,1,-0.024905726,0.040947877
4790,1,0,0,0.8245497
4791,0,0,0,0.090153605
4792,0,0,0,0.35234484
4793,1,1,-0.024634153,0.48211887
4794,0,0,0,0.027490558
4795,0,0,0,0.016697053
4796,1,0,0,0.25858885
4797,0,0,0,0.017150423
4798,0,0,0,0.58512884
4799,0,1,-0.00163404,0.004448369
4800,1,0,0,0.51526195
4801,0,1,-0.000392966,0.001585383
4802,1,0,0,0.96335167
4803,0,1,-0.015950523,0.0325571
4804,0,1,-0.001885882,0.007074673
4805,0,1,-0.010716755,0.021496926
4806,0,0,0,0.53049725
4807,0,1,-0.045841455,0.065839395
4808,0,0,0,0.15473168
4809,0,0,0,0.52592105
4810,0,1,-0.008075239,0.020634905
4811,0,0,0,0.001305561
4812,0,0,0,0.14973249
4813,0,0,0,0.43820578
4814,0,0,0,0.15954328
4815,1,1,-0.003863394,0.74642664
4816,0,1,-0.001237353,0.004684914
4817,0,0,0,0.06418152
4818,0,0,0,0.02623972
4819,0,1,-0.00028521,0.002027972
4820,0,0,0,0.027198479
4821,0,0,0,0.0028565
4822,0,0,0,0.001492231
4823,0,1,-0.000333989,0.001515773
4824,0,0,0,0.01605864
4825,0,1,-0.030774679,0.060506154
4826,0,1,-0.000272316,0.001512395
4827,1,0,0,0.485465
4828,0,1,-0.008575283,0.02225515
4829,0,0,0,0.005265168
4830,1,0,0,0.90687245
4831,0,1,-0.00055749,0.003444567
4832,1,0,0,0.21462373
4833,0,0,0,0.042608105
4834,0,0,0,0.004994234
4835,0,1,-0.007507036,0.015058867
4836,0,0,0,0.352157
4837,1,0,0,0.3506851
4838,1,0,0,0.83360153
4839,1,0,0,0.8554339
4840,0,0,0,0.00691736
4841,0,0,0,0.047284715
4842,0,1,-0.006869342,0.018360877
4843,0,0,0,0.40110347
4844,0,0,0,0.011326397
4845,1,0,0,0.6188995
4846,0,0,0,0.28872865
4847,0,0,0,0.09652273
4848,1,1,0.004345536,0.33898866
4849,0,0,0,0.006280515
4850,1,1,-0.001084983,0.7113306
4851,0,0,0,0.06402878
4852,0,0,0,0.09679751
4853,1,0,0,0.48158357
4854,0,1,-0.054741524,0.06727381
4855,0,1,-0.000386974,0.001572828
4856,0,0,0,0.17684957
4857,0,0,0,0.11154945
4858,0,0,0,0.08046683
4859,0,1,0.001944721,0.10806117
4860,0,0,0,0.19851463
4861,0,0,0,0.07727181
4862,1,0,0,0.5433285
4863,0,1,-0.000511452,0.002242945
4864,0,1,-0.013148233,0.052529342
4865,0,0,0,0.2762649
4866,0,0,0,0.14854433
4867,0,0,0,0.003782193
4868,0,1,-0.027170569,0.069632076
4869,1,0,0,0.39345506
4870,0,0,0,0.19619933
4871,0,1,-0.002761035,0.009818102
4872,0,0,0,0.18182038
4873,0,0,0,0.013445525
4874,0,0,0,0.01044375
4875,0,0,0,0.097141236
4876,0,0,0,0.46681783
4877,0,0,0,0.63173133
4878,0,1,-0.001519762,0.0042447
4879,0,0,0,0.18443167
4880,0,1,-0.011969537,0.027307332
4881,0,0,0,0.003333245
4882,0,0,0,0.20749478
4883,1,0,0,0.51294017
4884,0,0,0,0.016170576
4885,1,0,0,0.7071713
4886,0,0,0,0.3365415
4887,0,0,0,0.13876194
4888,0,0,0,0.001554504
4889,0,0,0,0.014461662
4890,0,0,0,0.51349384
4891,0,1,-0.041786462,0.09689127
4892,0,0,0,0.012597173
4893,1,1,-0.165586,0.31801328
4894,0,1,-0.009731354,0.02458643
4895,0,1,-0.000792676,0.004008159
4896,0,0,0,0.001538666
4897,0,0,0,0.08489552
4898,0,1,-0.009753434,0.020153401
4899,0,0,0,0.22702263
4900,0,0,0,0.004639646
4901,1,1,0.001641899,0.41477165
4902,0,0,0,0.001572697
4903,1,0,0,0.22738042
4904,0,0,0,0.006649108
4905,0,0,0,0.2431877
4906,0,1,-0.07933617,0.15062071
4907,0,0,0,0.15026027
4908,0,1,-0.007788077,0.016799709
4909,0,0,0,0.072994836
4910,1,0,0,0.27028862
4911,0,1,-0.009737488,0.019730741
4912,0,0,0,0.003478516
4913,0,0,0,0.324406
4914,0,0,0,0.01133746
4915,0,0,0,0.29514152
4916,0,0,0,0.056571137
4917,0,0,0,0.037657022
4918,0,0,0,0.001838154
4919,1,0,0,0.7053363
4920,0,0,0,0.17928758
4921,1,0,0,0.96360165
4922,0,0,0,0.01053846
4923,0,0,0,0.15063573
4924,0,0,0,0.16158761
4925,0,1,-0.023368299,0.07250713
4926,0,0,0,0.47595602
4927,1,1,-0.07113598,0.15580313
4928,0,0,0,0.115927555
4929,0,0,0,0.37229833
4930,1,1,-0.01597321,0.80492204
4931,0,1,-0.002644257,0.009438813
4932,0,0,0,0.22013621
4933,1,0,0,0.029372508
4934,0,0,0,0.056556545
4935,0,1,0.001286529,0.10919837
4936,1,0,0,0.81235325
4937,0,0,0,0.13746713
4938,0,1,-0.001799563,0.006204132
4939,0,1,-0.012129128,0.23670466
4940,0,1,-0.03694385,0.04111616
4941,0,1,-0.009474045,0.025629384
4942,0,0,0,0.65850085
4943,0,1,-0.000954473,0.003812614
4944,0,0,0,0.001494638
4945,1,0,0,0.10768603
4946,0,0,0,0.05261665
4947,0,1,-0.001705193,0.005823973
4948,1,0,0,0.9945004
4949,0,1,-0.009596448,0.032822438
4950,0,0,0,0.6297406
4951,0,0,0,0.30310494
4952,1,0,0,0.53448015
4953,1,0,0,0.44405475
4954,1,1,-0.023399692,0.04933657
4955,1,0,0,0.3216346
4956,0,1,-0.013171045,0.02477572
4957,0,1,-0.003201417,0.014017453
4958,0,1,-0.11628996,0.12521952
4959,0,0,0,0.002197499
4960,0,1,-0.022121243,0.03674223
4961,1,0,0,0.49082997
4962,0,1,-0.000711382,0.002512761
4963,0,0,0,0.05349266
4964,0,0,0,0.7298016
4965,1,0,0,0.4928484
4966,0,0,0,0.053284496
4967,0,0,0,0.1609067
4968,0,0,0,0.08624019
4969,0,1,-0.08573577,0.22422701
4970,0,1,-0.004785851,0.012434099
4971,0,0,0,0.03180617
4972,1,0,0,0.97409785
4973,0,0,0,0.019756567
4974,0,0,0,0.38714743
4975,0,0,0,0.03460731
4976,1,1,-0.006696999,0.9805854
4977,0,0,0,0.50894105
4978,1,1,-0.013989866,0.28588617
4979,0,1,-0.120584786,0.38414872
4980,0,1,-0.022077426,0.036914416
4981,0,1,-0.002962841,0.009947031
4982,0,1,-0.003913931,0.011408638
4983,1,0,0,0.15571031
4984,1,0,0,0.99237967
4985,0,0,0,0.448276
4986,0,0,0,0.017448615
4987,0,1,-0.019960687,0.15492025
4988,0,1,-0.011998653,0.24108806
4989,0,0,0,0.39317632
4990,0,0,0,0.6679629
4991,0,0,0,0.033689473
4992,0,1,-0.000351232,0.001719336
4993,0,0,0,0.03493315
4994,0,1,-0.000195132,0.001165861
4995,0,1,-0.01239506,0.024290157
4996,0,1,-0.002100088,0.008530123
4997,0,1,-0.023477763,0.035136115
4998,0,1,-0.009620726,0.42611894
4999,0,0,0,0.3028794
5000,1,0,0,0.4345233
5001,1,0,0,0.30033886
5002,1,0,0,0.64434403
5003,0,0,0,0.20131521
5004,0,1,-0.001595204,0.005045672
5005,0,0,0,0.04965543
5006,1,0,0,0.9921143
5007,0,1,-0.011602357,0.022380102
